id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,collect_date
16034359,1342352,James,Port Phillip,-37.83494275,144.9442219,Entire home/apt,300,5,0,,,1,18,2018-12-07
16034546,24709825,Patricio,Port Phillip,-37.84239424,144.9514298,Entire home/apt,96,1,77,29/11/18,3.21,1,237,2018-12-07
16042031,90709750,Jenny,Moreland,-37.77440054,144.9755561,Entire home/apt,169,1,142,18/11/18,6.03,1,164,2018-12-07
16042503,69636210,Dani,Melbourne,-37.82664572,144.9570722,Private room,90,2,3,25/03/17,0.13,2,0,2018-12-07
16042658,4319065,Lisa,Yarra,-37.8071965,144.9832504,Private room,80,4,9,20/01/18,0.39,2,65,2018-12-07
16044427,74066800,Nicky,Stonnington,-37.83717241,144.9913666,Entire home/apt,84,31,1,10/03/17,0.05,47,72,2018-12-07
16044813,74066800,Nicky,Stonnington,-37.8370384,144.9912119,Entire home/apt,84,31,0,,,47,55,2018-12-07
16044930,74066800,Nicky,Stonnington,-37.83749212,144.9906647,Entire home/apt,84,7,1,20/06/17,0.06,47,72,2018-12-07
16045022,74066800,Nicky,Stonnington,-37.83539878,144.9923793,Entire home/apt,84,14,2,27/02/17,0.09,47,72,2018-12-07
16045044,7125202,Sarah,Port Phillip,-37.8783668,144.9886571,Entire home/apt,170,2,1,14/09/18,0.35,1,0,2018-12-07
16045089,74066800,Nicky,Stonnington,-37.83693266,144.9909061,Entire home/apt,84,7,0,,,47,63,2018-12-07
16045147,74066800,Nicky,Stonnington,-37.83753795,144.9906867,Entire home/apt,91,90,0,,,47,4,2018-12-07
16045431,99146423,淏,Melbourne,-37.81046468,144.9591726,Private room,69,1,3,31/01/18,0.12,1,0,2018-12-07
16045624,30900122,S&S,Melbourne,-37.81449756,144.9524501,Entire home/apt,188,1,140,22/11/18,5.72,35,342,2018-12-07
16046334,87650370,Trish,Brimbank,-37.76322732,144.7661117,Private room,35,25,0,,,1,0,2018-12-07
16048341,104476741,Tanya,Port Phillip,-37.83273466,144.9671899,Entire home/apt,170,2,17,1/12/18,0.69,1,173,2018-12-07
16050739,92551541,Snow,Stonnington,-37.83984481,144.9925485,Entire home/apt,138,1,13,24/02/17,0.52,1,0,2018-12-07
16051027,48711136,Jordan,Melbourne,-37.81589948,144.9684838,Shared room,30,1,12,28/08/18,0.49,2,0,2018-12-07
16052675,1209112,David,Melbourne,-37.79692661,144.9446008,Entire home/apt,90,3,16,15/07/18,0.65,1,0,2018-12-07
